Container_size, 33554432,key_space, 148034
request bin, mean_latency, sd
486, 0.338600, 0.015253
487, 0.338720, 0.015366
488, 0.338280, 0.013983
489, 0.338560, 0.014636
490, 0.338490, 0.015228
491, 0.338390, 0.014255
492, 0.338550, 0.014922
493, 0.338480, 0.014111
494, 0.339120, 0.015323
495, 0.338490, 0.015068
496, 0.338240, 0.013918
497, 0.338750, 0.014846
498, 0.338150, 0.014257
499, 0.338850, 0.014716
500, 0.338580, 0.015085
501, 0.338370, 0.014298
502, 0.338420, 0.015108
503, 0.338470, 0.013924
504, 0.338400, 0.015001
505, 0.338700, 0.014856
506, 0.338650, 0.014361
507, 0.338660, 0.014875
508, 0.338200, 0.014053
509, 0.338600, 0.014625
510, 0.338340, 0.014919
511, 0.338340, 0.014326
512, 0.338450, 0.015092
513, 0.338800, 0.013999
514, 0.338670, 0.014976
515, 0.338710, 0.015046
516, 0.338040, 0.013999
517, 0.338780, 0.015218
518, 0.338830, 0.014056
519, 0.338540, 0.015318
520, 0.338450, 0.014387
521, 0.338340, 0.014537
522, 0.338640, 0.015089
523, 0.338620, 0.014113
524, 0.338280, 0.015037
525, 0.338440, 0.015148
526, 0.338280, 0.014489
527, 0.338600, 0.015563
528, 0.338530, 0.013913
529, 0.338370, 0.015054
530, 0.338800, 0.015095
531, 0.338310, 0.014275
532, 0.338490, 0.015101
533, 0.338460, 0.013959
534, 0.338230, 0.015332
535, 0.338680, 0.014928
536, 0.338410, 0.014327
537, 0.338340, 0.015144
538, 0.338350, 0.014032
539, 0.338240, 0.015192
540, 0.338690, 0.014901
541, 0.338400, 0.014246
542, 0.338670, 0.015011
543, 0.338310, 0.014088
544, 0.338290, 0.015755
545, 0.338620, 0.015125
546, 0.338600, 0.013918
547, 0.338460, 0.014991
548, 0.338430, 0.013854
549, 0.338170, 0.015114
550, 0.338410, 0.014842
551, 0.338350, 0.013811
552, 0.338590, 0.015165
553, 0.338450, 0.014254
554, 0.338420, 0.015298
555, 0.338720, 0.014475
556, 0.338440, 0.014086
557, 0.338350, 0.014915
558, 0.338620, 0.013562
559, 0.338000, 0.014376
560, 0.338330, 0.014789
561, 0.338550, 0.014263
562, 0.338350, 0.014793
563, 0.338470, 0.014405
564, 0.338160, 0.014813
565, 0.339030, 0.014567
566, 0.338400, 0.014438
567, 0.338510, 0.015169
568, 0.338660, 0.013994
569, 0.338370, 0.015671
570, 0.338630, 0.015114
571, 0.338510, 0.013613
572, 0.338340, 0.015329
573, 0.338370, 0.013747
574, 0.338410, 0.015130
575, 0.338440, 0.014895
576, 0.338740, 0.014412
577, 0.338610, 0.015057
578, 0.338290, 0.014062
579, 0.338510, 0.014889
580, 0.338550, 0.015113
581, 0.338200, 0.014232
582, 0.338270, 0.015154
583, 0.338430, 0.013844
584, 0.338680, 0.015003
585, 0.338250, 0.014958
586, 0.338420, 0.014086
587, 0.338390, 0.015235
588, 0.338790, 0.013914
589, 0.338770, 0.015047
590, 0.338490, 0.015213
591, 0.338390, 0.013637
592, 0.338320, 0.015482
593, 0.338690, 0.014067
594, 0.338460, 0.014667
595, 0.338460, 0.015822
596, 0.338310, 0.013818
597, 0.337980, 0.015283
598, 0.338750, 0.013829
599, 0.338530, 0.015501
600, 0.338470, 0.014902
601, 0.338630, 0.013816
602, 0.338350, 0.015358
603, 0.338640, 0.014380
604, 0.338240, 0.015230
605, 0.338300, 0.015094
606, 0.338310, 0.014089
607, 0.338310, 0.015107
608, 0.338660, 0.015125
609, 0.338230, 0.014073
610, 0.338150, 0.015083
611, 0.338590, 0.014018
612, 0.338360, 0.014989
613, 0.338790, 0.015328
614, 0.338280, 0.014268
615, 0.338350, 0.015353
616, 0.338470, 0.014259
617, 0.338220, 0.014760
618, 0.338550, 0.015173
619, 0.338290, 0.014249
620, 0.338370, 0.015571
621, 0.338480, 0.014228
622, 0.338670, 0.015432
623, 0.338250, 0.015105
624, 0.338420, 0.014394
625, 0.338340, 0.014713
626, 0.338740, 0.014626
627, 0.338350, 0.015269
628, 0.338140, 0.015711
629, 0.338370, 0.014079
630, 0.338260, 0.015510
631, 0.338570, 0.014244
632, 0.338290, 0.015236
633, 0.338230, 0.014873
634, 0.338340, 0.014388
635, 0.338260, 0.014669
636, 0.339010, 0.014322
637, 0.338280, 0.015355
638, 0.338380, 0.014867
639, 0.338240, 0.014153
640, 0.338230, 0.015274
641, 0.338530, 0.014285
642, 0.338470, 0.015071
643, 0.338500, 0.015336
644, 0.338460, 0.013844
645, 0.338240, 0.015347
646, 0.338760, 0.014339
647, 0.338450, 0.015053
648, 0.338680, 0.014668
649, 0.338510, 0.013910
650, 0.338650, 0.015209
651, 0.338570, 0.014406
652, 0.338680, 0.015175
653, 0.338450, 0.015016
654, 0.338790, 0.013814
655, 0.338220, 0.014691
656, 0.338410, 0.013757
657, 0.338480, 0.014870
658, 0.338300, 0.014915
659, 0.338740, 0.013899
660, 0.338540, 0.014917
661, 0.338310, 0.014284
662, 0.338600, 0.015116
663, 0.338090, 0.015611
664, 0.338640, 0.014288
665, 0.338490, 0.014890
666, 0.338460, 0.014036
667, 0.338380, 0.014922
668, 0.337900, 0.014935
669, 0.338540, 0.014075
670, 0.338590, 0.015338
671, 0.338460, 0.014154
672, 0.338650, 0.014789
673, 0.338350, 0.014745
674, 0.338500, 0.014061
675, 0.338540, 0.014830
676, 0.338200, 0.013971
677, 0.338530, 0.014972
678, 0.338530, 0.015213
679, 0.338610, 0.014058
680, 0.338470, 0.014711
681, 0.338360, 0.014156
682, 0.338650, 0.014617
683, 0.338680, 0.014816
684, 0.338980, 0.013820
685, 0.338570, 0.014748
686, 0.338570, 0.014345
687, 0.338760, 0.015278
688, 0.338540, 0.014970
689, 0.338540, 0.013893
690, 0.338410, 0.015014
691, 0.338290, 0.014012
692, 0.338750, 0.014875
693, 0.338440, 0.015227
694, 0.338720, 0.013991
695, 0.338760, 0.014775
696, 0.338470, 0.014650
697, 0.338860, 0.014920
698, 0.338410, 0.015378
699, 0.338630, 0.014095
700, 0.338740, 0.014802
701, 0.338490, 0.014236
702, 0.338590, 0.015670
703, 0.338440, 0.015071
704, 0.338450, 0.013988
705, 0.338690, 0.015032
706, 0.338430, 0.014556
707, 0.338980, 0.015194
708, 0.338460, 0.015195
709, 0.338480, 0.014348
710, 0.338370, 0.014763
711, 0.338320, 0.014116
712, 0.338450, 0.015303
713, 0.338590, 0.015166
714, 0.338390, 0.014090
715, 0.338710, 0.015504
716, 0.338450, 0.014195
717, 0.338370, 0.015217
718, 0.338740, 0.015225
719, 0.338520, 0.014574
720, 0.338510, 0.015747
721, 0.338930, 0.014362
722, 0.338300, 0.015097
723, 0.338620, 0.015301
724, 0.338310, 0.014742
725, 0.338470, 0.014971
726, 0.338480, 0.014208
727, 0.338350, 0.015065
728, 0.338630, 0.014942
729, 0.338170, 0.014530
730, 0.338760, 0.014737
731, 0.338730, 0.014373
732, 0.338430, 0.015340
733, 0.338780, 0.014885
734, 0.338200, 0.013955
735, 0.338450, 0.014831
736, 0.338720, 0.013617
737, 0.338510, 0.015555
738, 0.338540, 0.014870
739, 0.338280, 0.014321
740, 0.338370, 0.015273
741, 0.338500, 0.013969
742, 0.338390, 0.015327
743, 0.338760, 0.015184
744, 0.338460, 0.014197
745, 0.338450, 0.015259
746, 0.338390, 0.014172
747, 0.338380, 0.015642
748, 0.338700, 0.014831
749, 0.338350, 0.013951
750, 0.338450, 0.014878
751, 0.338400, 0.014475
752, 0.338190, 0.015653
753, 0.338890, 0.015155
754, 0.338390, 0.014785
755, 0.338660, 0.015162
756, 0.338610, 0.014158
757, 0.338020, 0.015151
758, 0.338520, 0.014434
759, 0.338370, 0.013810
760, 0.338390, 0.014685
761, 0.338400, 0.014112
762, 0.338150, 0.015729
763, 0.338700, 0.014526
764, 0.338320, 0.013972
765, 0.338400, 0.015214
766, 0.338690, 0.013884
767, 0.338430, 0.015016
768, 0.338910, 0.015102
769, 0.338270, 0.014319
770, 0.338130, 0.015121
771, 0.338420, 0.014074
772, 0.338490, 0.015280
773, 0.338390, 0.015452
774, 0.338420, 0.014342
775, 0.338190, 0.015105
776, 0.338280, 0.014029
777, 0.338580, 0.014877
778, 0.338680, 0.014817
779, 0.338450, 0.014108
780, 0.338350, 0.015096
781, 0.338190, 0.014444
782, 0.338400, 0.014963
783, 0.338460, 0.014338
784, 0.338600, 0.013867
785, 0.337960, 0.014354
786, 0.338520, 0.014310
787, 0.338330, 0.015041
788, 0.338470, 0.014452
789, 0.338430, 0.013866
790, 0.338570, 0.015317
791, 0.338630, 0.014499
792, 0.338620, 0.014950
793, 0.338390, 0.015121
794, 0.338260, 0.014493
795, 0.338270, 0.015576
796, 0.338700, 0.013942
797, 0.338240, 0.015001
798, 0.338150, 0.014857
799, 0.338390, 0.013909
800, 0.338170, 0.015074
801, 0.338670, 0.014161
802, 0.338510, 0.015240
803, 0.338310, 0.015012
804, 0.338360, 0.014159
805, 0.338140, 0.014968
806, 0.338410, 0.013944
807, 0.338530, 0.015395
808, 0.338180, 0.014946
809, 0.338320, 0.014200
810, 0.338190, 0.015179
811, 0.338520, 0.014095
812, 0.338470, 0.015278
813, 0.338300, 0.015206
814, 0.338630, 0.013946
815, 0.338370, 0.015353
816, 0.339020, 0.015062
817, 0.338280, 0.014045
818, 0.338170, 0.015137
819, 0.338350, 0.014054
820, 0.338330, 0.015046
821, 0.338540, 0.014917
822, 0.338090, 0.014199
823, 0.338200, 0.015394
824, 0.338690, 0.014055
825, 0.338410, 0.014880
826, 0.338740, 0.015000
827, 0.338410, 0.014442
828, 0.338240, 0.015232
829, 0.338510, 0.014428
830, 0.338380, 0.015007
831, 0.338360, 0.015359
832, 0.338480, 0.014110
833, 0.337970, 0.015055
834, 0.338660, 0.014221
835, 0.338360, 0.014903
836, 0.338500, 0.014718
837, 0.338390, 0.014370
838, 0.338500, 0.015295
839, 0.338790, 0.013878
840, 0.338210, 0.015190
841, 0.338360, 0.015016
842, 0.338270, 0.014069
843, 0.338270, 0.015226
844, 0.338330, 0.013492
845, 0.338280, 0.015323
846, 0.338330, 0.015425
847, 0.338500, 0.014497
848, 0.338360, 0.014630
849, 0.338850, 0.014140
850, 0.338720, 0.015141
851, 0.338290, 0.014960
852, 0.338600, 0.014685
853, 0.338260, 0.014856
854, 0.338430, 0.014106
855, 0.338520, 0.015349
856, 0.338160, 0.014796
857, 0.338610, 0.014250
858, 0.338240, 0.015069
859, 0.338440, 0.013926
860, 0.338570, 0.015139
861, 0.338400, 0.014932
862, 0.338950, 0.014431
863, 0.338430, 0.015253
864, 0.338170, 0.013999
865, 0.338400, 0.014837
866, 0.338110, 0.014577
867, 0.338450, 0.013891
868, 0.338270, 0.014736
869, 0.338380, 0.014201
870, 0.338270, 0.014852
871, 0.338350, 0.015179
872, 0.338600, 0.014202
873, 0.338740, 0.015265
874, 0.338410, 0.014140
875, 0.338240, 0.014866
876, 0.338060, 0.015101
877, 0.338520, 0.013822
878, 0.338620, 0.014992
879, 0.338260, 0.014578
880, 0.338250, 0.015152
881, 0.338320, 0.015183
882, 0.338440, 0.013728
883, 0.338520, 0.015397
884, 0.338130, 0.014238
885, 0.338570, 0.014853
886, 0.338300, 0.015186
887, 0.338490, 0.013830
888, 0.338110, 0.015484
889, 0.338170, 0.013570
890, 0.338510, 0.015062
891, 0.338300, 0.014601
892, 0.338170, 0.014241
893, 0.338300, 0.015024
894, 0.338150, 0.013872
895, 0.338770, 0.015013
896, 0.338480, 0.015544
897, 0.338390, 0.014122
898, 0.338490, 0.014942
899, 0.338290, 0.014265
900, 0.338370, 0.015273
901, 0.338590, 0.015172
902, 0.338050, 0.013930
903, 0.338430, 0.015560
904, 0.338130, 0.013974
905, 0.338270, 0.014863
906, 0.338310, 0.014896
907, 0.338290, 0.014039
908, 0.338500, 0.015070
909, 0.338650, 0.014370
910, 0.338600, 0.014603
911, 0.338310, 0.014862
912, 0.338050, 0.013524
913, 0.338480, 0.014968
914, 0.338290, 0.014444
915, 0.338180, 0.014714
916, 0.338270, 0.014707
917, 0.338200, 0.014208
918, 0.338650, 0.014992
919, 0.338420, 0.014257
920, 0.338400, 0.015265
921, 0.338660, 0.015366
922, 0.338530, 0.014102
923, 0.338430, 0.015027
924, 0.338370, 0.013636
925, 0.338530, 0.015297
926, 0.338490, 0.014411
927, 0.338000, 0.014353
928, 0.338410, 0.015234
929, 0.338440, 0.014488
930, 0.338400, 0.014736
931, 0.338470, 0.014719
932, 0.338130, 0.014065
933, 0.338770, 0.014822
934, 0.338550, 0.014629
935, 0.338130, 0.015073
936, 0.338470, 0.014799
937, 0.338160, 0.014295
938, 0.338600, 0.015647
939, 0.338350, 0.014096
940, 0.337920, 0.014867
941, 0.338460, 0.014709
942, 0.338400, 0.013788
943, 0.338490, 0.015066
944, 0.338410, 0.013809
945, 0.338570, 0.014913
946, 0.338480, 0.015312
947, 0.338160, 0.013801
948, 0.338490, 0.014962
949, 0.338440, 0.013899
950, 0.338300, 0.015177
951, 0.338590, 0.015082
952, 0.338270, 0.013843
953, 0.338260, 0.015045
954, 0.338440, 0.013888
955, 0.338530, 0.015571
956, 0.338760, 0.014977
957, 0.338530, 0.013555
958, 0.338370, 0.015374
959, 0.338260, 0.014278
960, 0.338080, 0.015115
961, 0.338730, 0.015048
962, 0.338240, 0.014033
963, 0.338520, 0.015223
964, 0.338560, 0.013985
965, 0.338000, 0.015496
966, 0.338600, 0.014927
967, 0.338400, 0.013466
968, 0.338630, 0.014912
969, 0.338440, 0.013862
970, 0.338060, 0.015235
971, 0.338430, 0.014943
972, 0.338490, 0.014132
973, 0.338310, 0.015419
974, 0.338280, 0.014275
975, 0.338330, 0.015239
976, 0.338520, 0.015149
977, 0.338110, 0.014072
978, 0.338400, 0.014748
979, 0.338520, 0.014057
980, 0.338670, 0.015656
